id_item,id_venda,id_produto,nome_produto,categoria,quantidade,preco_unitario,custo_unitario,subtotal,lucro_bruto,data_venda,ano,mes,ano_mes,dia_semana,regiao,canal,metodo_pagamento,status,valor_bruto,desconto,valor_liquido,custo_total,lucro_liquido
35714,25925,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,Marketplace,PIX,Concluido,1679.9,0.0,1679.9,445.0,1234.9
35715,25926,5,Headset Gamer 7.1,Audio & Video,5,429.0,230.0,2145.0,995.0,2026-04-07,2026,4,2026-04,Tuesday,Parana,App Mobile,Cartao de Credito,Concluido,2634.0,0.0,2634.0,1460.0,1174.0
35716,25926,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-07,2026,4,2026-04,Tuesday,Parana,App Mobile,Cartao de Credito,Concluido,2634.0,0.0,2634.0,1460.0,1174.0
35717,25927,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
35718,25928,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
35719,25929,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-07,2026,4,2026-04,Tuesday,Bahia,Marketplace,Cartao de Credito,Concluido,429.0,27.26,401.74,230.0,171.74
35720,25930,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-07,2026,4,2026-04,Tuesday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
35721,25931,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
35722,25932,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Parana,E-commerce Proprio,Boleto Bancario,Concluido,1490.0,0.0,1490.0,350.0,1140.0
35723,25933,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-07,2026,4,2026-04,Tuesday,Parana,E-commerce Proprio,Faturamento B2B,Concluido,4178.9,352.53,3826.37,2740.0,1086.37
35724,25933,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Parana,E-commerce Proprio,Faturamento B2B,Concluido,4178.9,352.53,3826.37,2740.0,1086.37
35725,25934,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,3388.8,0.0,3388.8,1390.0,1998.8
35726,25934,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,3388.8,0.0,3388.8,1390.0,1998.8
35727,25934,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,3388.8,0.0,3388.8,1390.0,1998.8
35728,25935,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,1919.0,123.44,1795.56,580.0,1215.56
35729,25935,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,Boleto Bancario,Concluido,1919.0,123.44,1795.56,580.0,1215.56
35730,25936,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
35731,25937,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2026-04-07,2026,4,2026-04,Tuesday,Rio Grande do Sul,Vendas B2B Corporativo,Boleto Bancario,Concluido,2980.0,0.0,2980.0,700.0,2280.0
35732,25938,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2026-04-07,2026,4,2026-04,Tuesday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,6879.0,0.0,6879.0,3300.0,3579.0
35733,25938,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-07,2026,4,2026-04,Tuesday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,6879.0,0.0,6879.0,3300.0,3579.0
35734,25939,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,Marketplace,PIX,Concluido,489.0,0.0,489.0,310.0,179.0
35735,25940,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,279.9,16.09,263.81,140.0,123.81
35736,25941,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,125.19,1364.81,350.0,1014.81
35737,25942,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-07,2026,4,2026-04,Tuesday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,2119.8,0.0,2119.8,670.0,1449.8
35738,25942,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,2119.8,0.0,2119.8,670.0,1449.8
35739,25942,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,2119.8,0.0,2119.8,670.0,1449.8
35740,25943,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,5106.9,0.0,5106.9,3070.0,2036.9
35741,25943,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,5106.9,0.0,5106.9,3070.0,2036.9
35742,25943,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,5106.9,0.0,5106.9,3070.0,2036.9
35743,25944,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1199.0,143.57,1055.43,680.0,375.43
35744,25945,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,App Mobile,PIX,Concluido,3359.8,0.0,3359.8,890.0,2469.8
35745,25945,10,Licenca Software Cloud BI (Anual),Software & Servicos,2,1490.0,350.0,2980.0,2280.0,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,App Mobile,PIX,Concluido,3359.8,0.0,3359.8,890.0,2469.8
35746,25946,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-07,2026,4,2026-04,Tuesday,Minas Gerais,E-commerce Proprio,PIX,Concluido,2388.9,0.0,2388.9,1445.0,943.9
35747,25946,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-07,2026,4,2026-04,Tuesday,Minas Gerais,E-commerce Proprio,PIX,Concluido,2388.9,0.0,2388.9,1445.0,943.9
35748,25947,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-07,2026,4,2026-04,Tuesday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,279.9,23.52,256.38,140.0,116.38
35749,25948,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-07,2026,4,2026-04,Tuesday,Distrito Federal,Marketplace,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
35750,25949,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,App Mobile,PIX,Concluido,618.9,0.0,618.9,325.0,293.9
35751,25949,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-07,2026,4,2026-04,Tuesday,Rio de Janeiro,App Mobile,PIX,Concluido,618.9,0.0,618.9,325.0,293.9
35752,25950,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,858.0,0.0,858.0,460.0,398.0
35753,25951,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-08,2026,4,2026-04,Wednesday,Rio Grande do Sul,Vendas B2B Corporativo,PIX,Concluido,3398.0,234.13,3163.87,2030.0,1133.87
35754,25951,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-08,2026,4,2026-04,Wednesday,Rio Grande do Sul,Vendas B2B Corporativo,PIX,Concluido,3398.0,234.13,3163.87,2030.0,1133.87
35755,25952,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,Marketplace,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
35756,25953,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-08,2026,4,2026-04,Wednesday,Parana,Marketplace,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
35757,25954,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,App Mobile,PIX,Concluido,2199.0,0.0,2199.0,1350.0,849.0
35758,25955,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,559.8,0.0,559.8,280.0,279.8
35759,25956,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-08,2026,4,2026-04,Wednesday,Parana,Marketplace,Cartao de Credito,Concluido,1250.0,0.0,1250.0,820.0,430.0
35760,25957,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
35761,25958,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,E-commerce Proprio,PIX,Concluido,1949.8,0.0,1949.8,1180.0,769.8
35762,25958,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,E-commerce Proprio,PIX,Concluido,1949.8,0.0,1949.8,1180.0,769.8
35763,25959,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,Vendas B2B Corporativo,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
35764,25960,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,2199.0,226.67,1972.33,1350.0,622.33
35765,25961,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2026-04-08,2026,4,2026-04,Wednesday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,858.0,0.0,858.0,460.0,398.0
35766,25962,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
35767,25963,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,279.9,0.0,279.9,140.0,139.9
35768,25964,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,PIX,Concluido,2500.0,0.0,2500.0,1640.0,860.0
35769,25965,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,279.9,28.72,251.18,140.0,111.18
35770,25966,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-08,2026,4,2026-04,Wednesday,Bahia,E-commerce Proprio,PIX,Concluido,1250.0,0.0,1250.0,820.0,430.0
35771,25967,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1250.0,87.36,1162.64,820.0,342.64
35772,25968,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,PIX,Cancelado,189.9,0.0,189.9,95.0,94.9
35773,25969,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,App Mobile,Cartao de Credito,Concluido,189.9,11.33,178.57,95.0,83.57
35774,25970,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,1199.0,77.2,1121.8,680.0,441.8
35775,25971,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,E-commerce Proprio,PIX,Concluido,489.0,41.92,447.08,310.0,137.08
35776,25972,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,429.0,0.0,429.0,230.0,199.0
35777,25973,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-08,2026,4,2026-04,Wednesday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
35778,25974,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-08,2026,4,2026-04,Wednesday,Parana,Marketplace,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
35779,25975,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,3899.0,220.95,3678.05,2600.0,1078.05
35780,25976,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-08,2026,4,2026-04,Wednesday,Parana,App Mobile,Cartao de Credito,Concluido,489.0,0.0,489.0,310.0,179.0
35781,25977,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,PIX,Concluido,2449.0,275.43,2173.57,1500.0,673.57
35782,25977,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-08,2026,4,2026-04,Wednesday,Sao Paulo,Marketplace,PIX,Concluido,2449.0,275.43,2173.57,1500.0,673.57
35783,25978,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,Boleto Bancario,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
35784,25979,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-08,2026,4,2026-04,Wednesday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
35785,25980,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,7987.9,0.0,7987.9,5295.0,2692.9
35786,25980,1,Notebook Dell Inspiron 15,Eletronicos & TI,2,3899.0,2600.0,7798.0,2598.0,2026-04-08,2026,4,2026-04,Wednesday,Distrito Federal,E-commerce Proprio,Cartao de Credito,Concluido,7987.9,0.0,7987.9,5295.0,2692.9
35787,25981,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,489.0,41.94,447.06,310.0,137.06
35788,25982,1,Notebook Dell Inspiron 15,Eletronicos & TI,2,3899.0,2600.0,7798.0,2598.0,2026-04-09,2026,4,2026-04,Thursday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,10538.0,0.0,10538.0,6370.0,4168.0
35789,25982,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-09,2026,4,2026-04,Thursday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,10538.0,0.0,10538.0,6370.0,4168.0
35790,25982,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-09,2026,4,2026-04,Thursday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,10538.0,0.0,10538.0,6370.0,4168.0
35791,25983,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
35792,25984,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Parana,Marketplace,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
35793,25985,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-09,2026,4,2026-04,Thursday,Rio Grande do Sul,Marketplace,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
35794,25986,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3689.0,0.0,3689.0,1700.0,1989.0
35795,25986,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,3689.0,0.0,3689.0,1700.0,1989.0
35796,25987,5,Headset Gamer 7.1,Audio & Video,2,429.0,230.0,858.0,398.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1237.8,0.0,1237.8,650.0,587.8
35797,25987,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1237.8,0.0,1237.8,650.0,587.8
35798,25988,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-09,2026,4,2026-04,Thursday,Minas Gerais,Vendas B2B Corporativo,Cartao de Credito,Concluido,1250.0,132.26,1117.74,820.0,297.74
35799,25989,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,1490.0,160.67,1329.33,350.0,979.33
35800,25990,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,7076.0,696.19,6379.81,4570.0,1809.81
35801,25990,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,2,489.0,310.0,978.0,358.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,7076.0,696.19,6379.81,4570.0,1809.81
35802,25990,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,7076.0,696.19,6379.81,4570.0,1809.81
35803,25991,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,699.8,0.0,699.8,360.0,339.8
35804,25992,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
35805,25993,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,2688.0,228.97,2459.03,1660.0,799.03
35806,25993,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,2688.0,228.97,2459.03,1660.0,799.03
35807,25994,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2026-04-09,2026,4,2026-04,Thursday,Bahia,Vendas B2B Corporativo,PIX,Concluido,1599.9,0.0,1599.9,1000.0,599.9
35808,25994,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Bahia,Vendas B2B Corporativo,PIX,Concluido,1599.9,0.0,1599.9,1000.0,599.9
35809,25995,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,4178.9,0.0,4178.9,2740.0,1438.9
35810,25995,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,4178.9,0.0,4178.9,2740.0,1438.9
35811,25996,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,349.9,22.33,327.57,180.0,147.57
35812,25997,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,699.8,0.0,699.8,360.0,339.8
35813,25998,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,838.9,0.0,838.9,490.0,348.9
35814,25998,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2026-04-09,2026,4,2026-04,Thursday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,838.9,0.0,838.9,490.0,348.9
35815,25999,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1199.0,0.0,1199.0,680.0,519.0
35816,26000,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-09,2026,4,2026-04,Thursday,Minas Gerais,Vendas B2B Corporativo,Cartao de Credito,Concluido,3899.0,0.0,3899.0,2600.0,1299.0
35817,26001,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-09,2026,4,2026-04,Thursday,Rio Grande do Sul,Vendas B2B Corporativo,Cartao de Credito,Concluido,189.9,17.62,172.28,95.0,77.28
35818,26002,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2026-04-09,2026,4,2026-04,Thursday,Rio de Janeiro,App Mobile,Cartao de Credito,Concluido,3899.0,225.89,3673.11,2600.0,1073.11
35819,26003,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
35820,26004,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2026-04-09,2026,4,2026-04,Thursday,Parana,App Mobile,Faturamento B2B,Concluido,189.9,0.0,189.9,95.0,94.9
35821,26005,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,778.9,0.0,778.9,410.0,368.9
35822,26005,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2026-04-09,2026,4,2026-04,Thursday,Sao Paulo,E-commerce Proprio,PIX,Concluido,778.9,0.0,778.9,410.0,368.9
